4.00fps
11/06/2015

***
0.1627275056,0.1412649716,0.0479215734,0.1106082692,0.1095670812,0.0604277966,0.0671296961,0.0858830471,0.1616773418,0.1654830633,0.0067497702,0.1649744370,0.1729449104,0.1450542375,0.0383115282,0.0499082079,0.0905324899,0.2487421971,0.0285070083,0.1077150831,0.0905983121,0.3014388739,0.2364184810,0.0823944690,0.0485708199,0.1172293869,0.1070209578,0.2073878868,0.1388609643,0.0939013911,0.1119456572,0.0840669520,0.0701006721,0.1001844219,0.1340649175,0.1993755266,0.2335971009,0.1114250632,0.0893147786,0.2772432215,0.1097795075,0.1290773878,0.1485218721,0.1411737180,0.0661827536,0.2264404297,0.0877829159,0.0635902554,0.1415267645,0.1548617494,0.1872223499,0.0778437596,0.0678716921,0.0643412272,0.0399600758,0.0612056957,0.3292637245,0.1312734566,0.0936201507,0.1593496285,0.0278607537,0.1459189022,0.1347859701,0.2062150544,0.1182615991,0.0687004538,0.0988081390,0.1850143133,0.0935797598,0.0991163067,0.0944249770,0.0609394148,0.0350727754,0.0880372291,0.1689088111,0.0525366091,0.0315542782
0.1395132027,0.1404646331,0.0522957596,0.1263697007,0.1447670133,0.1023356120,0.0401575425,0.0765542423,0.0803330365,0.1952167586,0.0460217046,0.1525160846,0.1010610543,0.1547301049,0.0716085995,0.0571037741,0.1248677572,0.2829518038,0.0455459894,0.1114968693,0.0609753179,0.3132659314,0.2233796961,0.1015397614,0.0467876360,0.1050821940,0.0864186006,0.2130845014,0.1282037473,0.0982217228,0.0798483456,0.1347291236,0.1092409620,0.0970967611,0.1489886116,0.1841526405,0.2259138519,0.1132411583,0.0442026176,0.2493675082,0.1497695025,0.0838246065,0.1523216098,0.1453294941,0.0448234409,0.2632111194,0.0911368576,0.0661573223,0.1423944211,0.1248617733,0.1998422660,0.1120174632,0.0623396331,0.0446663651,0.0760635675,0.0614091462,0.3917828728,0.1540958180,0.1143960392,0.1969012092,0.0347331926,0.1383194269,0.1656476189,0.2141615924,0.1030955595,0.0943322275,0.1059169395,0.1865252327,0.1211682488,0.1455149931,0.1159548292,0.0337548349,0.0519591687,0.0877799240,0.1781164431,0.0088545855,0.0461428773
0.1082177256,0.0836615469,0.0879235361,0.0920852960,0.1568842869,0.0324204389,0.0377430635,0.1129270067,0.1500507430,0.2094523112,0.0054093903,0.1624193379,0.1510739794,0.1603070427,0.0679494820,0.0425510780,0.1083374023,0.2738204657,0.0523585899,0.1278327493,0.1219865388,0.2819136077,0.2257163852,0.0895780676,0.0874059341,0.1252537148,0.0757015453,0.1947201000,0.1188330557,0.0922259162,0.0601495481,0.1286256080,0.1362280752,0.1324163699,0.0776373171,0.2099908567,0.2756096335,0.0939103669,0.0440530216,0.2507796942,0.0963607489,0.1107698328,0.1526282815,0.1573121314,0.0583110136,0.2311586866,0.0640390434,0.0262151980,0.1600437538,0.1655608532,0.1786564846,0.0635453766,0.0579624550,0.0463089288,0.0773710363,0.0863288431,0.3929257860,0.1443990072,0.1577848547,0.1674607221,0.0267687031,0.1174118940,0.1572732364,0.2093505859,0.0712764964,0.0723745309,0.1042803596,0.1732710296,0.1300692091,0.0896648332,0.1014888988,0.0463478238,0.0320195217,0.0593671612,0.1693037444,0.0324563419,0.0278083951
0.1270428826,0.1360276166,0.0821730670,0.1054472082,0.1484710095,0.0893686332,0.0707439348,0.1264953613,0.1406321806,0.1692349303,0.0931923062,0.1138335583,0.1246134440,0.1512415269,0.0864784390,0.0739273370,0.0800876991,0.2769559972,0.0660316617,0.1554900525,0.0694933125,0.3545125326,0.2485327627,0.1372333601,0.0620703604,0.1041008444,0.0631534352,0.2073819030,0.0899849686,0.0911907121,0.0713453106,0.1386425542,0.1215497185,0.1072782629,0.1527733896,0.1752756156,0.2071395575,0.0723505955,0.0475296320,0.2161960976,0.1506311753,0.1190963446,0.1327963436,0.1855349073,0.0894359514,0.1744109509,0.1255738501,0.0609663421,0.1806730383,0.1493476419,0.2405832328,0.0670279709,0.0889168534,0.0391088748,0.0485438927,0.0635767918,0.4096625833,0.1403359806,0.2050167907,0.1598971498,0.0326298732,0.1154073079,0.1544368968,0.2102661133,0.1336460488,0.0632222493,0.1061173981,0.1744797651,0.1095805449,0.1021590887,0.0831753600,0.0565727084,0.0587672813,0.0911159141,0.1472099155,0.0481220320,0.0344968310
0.1340439740,0.1812070959,0.1141716452,0.0879504634,0.1079364851,0.0511049757,0.0708097570,0.1101265702,0.1423615100,0.1559986788,0.0445855833,0.1938614191,0.1186954274,0.1234525793,0.0974557914,0.0479844037,0.1234585631,0.2610868566,0.0624533261,0.1246194278,0.0591472551,0.2929537904,0.2694911583,0.0947899912,0.0924682617,0.0750193876,0.0685209386,0.2170098997,0.0837258732,0.0869900573,0.0884949927,0.1519087249,0.1164275525,0.0583424288,0.1803828221,0.1957343606,0.2178266937,0.0652238434,0.0981319652,0.2638663498,0.0809703154,0.0924503102,0.1173774869,0.1639482087,0.0584067550,0.2220901788,0.0928302840,0.0765033797,0.1540210200,0.1338674508,0.2576970119,0.0785468606,0.0821222044,0.0301495720,0.0689667346,0.0659074970,0.4068412033,0.1397764917,0.1729015276,0.1522707472,0.0631743786,0.1375445198,0.1486086378,0.1882635378,0.0808356790,0.0548478669,0.0931414436,0.1555259555,0.1294229545,0.1304446950,0.0878008674,0.0148877911,0.0526906930,0.0984760359,0.1706620759,0.0326912076,0.0469222723
0.1231414197,0.1188195920,0.0725031834,0.1179863425,0.1938165403,0.0501834645,0.0611608169,0.0980212642,0.1517202340,0.1389267865,0.0940719305,0.2154092228,0.1018808402,0.1518698300,0.0286476285,0.0330427581,0.1002173330,0.2088240081,0.0466021369,0.1543650908,0.0690594841,0.3733975280,0.2100267597,0.0775535434,0.0560925054,0.1129270067,0.1105633904,0.1746503045,0.1125141219,0.0801774567,0.1085528205,0.1496647853,0.1355997721,0.0828223135,0.2214917950,0.2163606531,0.2457891726,0.1235812318,0.0411598355,0.2984589221,0.1078586952,0.1029908423,0.1220299216,0.1468523811,0.0615303189,0.2349285051,0.1098752489,0.0640031403,0.1710031547,0.1798891554,0.2153254490,0.0955648983,0.0295870912,0.0268719243,0.1360635196,0.0878771614,0.4340616862,0.1056985294,0.2462095373,0.1685767080,0.0323217055,0.1450243183,0.1495720358,0.2252077589,0.1174059101,0.0779993394,0.0694334741,0.1954411525,0.1165367575,0.1554361979,0.0979075712,0.0434980205,0.0301899629,0.0981439329,0.1638704188,0.0531394809,0.0344250249
0.1777798522,0.1238190894,0.0728891410,0.1651599360,0.1332630831,0.0376862171,0.1015547210,0.1104915843,0.1417870615,0.2171654795,0.1203529508,0.1931852453,0.0935812557,0.1202033548,0.0658521465,0.0558830710,0.1274318321,0.2786075368,0.0252787272,0.1509183996,0.0589438046,0.3439420812,0.2529338762,0.1028771494,0.0967885934,0.0947600720,0.1077390185,0.2164354511,0.1170438879,0.1000737209,0.1195211972,0.1068683699,0.1538444968,0.0923635445,0.1350133559,0.1583503274,0.1856695437,0.1208645690,0.0439842075,0.1941815545,0.1257503734,0.1179564233,0.0846503763,0.1685826919,0.0744060442,0.2135751762,0.1021321615,0.0365403119,0.1976850921,0.2047579896,0.1529648725,0.1239043591,0.0647900151,0.0416953891,0.0880791159,0.0185543883,0.3941464892,0.1224113913,0.2466164383,0.1870039398,0.0272623698,0.1335203881,0.1552955777,0.2387402104,0.1182286880,0.1217232498,0.0930845971,0.1879045075,0.0836705227,0.1562619677,0.0853145824,0.0336979885,0.0649141798,0.1080157710,0.1858071720,0.0347690956,0.0494040695
0.1384570552,0.1107399136,0.0695950377,0.1521031997,0.1662789139,0.0772064807,0.0612595502,0.1286315918,0.1555259555,0.1521869734,0.0677370558,0.1703120213,0.1365332510,0.1854331821,0.0706781126,0.0192111146,0.1188001446,0.2410948510,0.0692419912,0.1461791992,0.0720065248,0.3099538766,0.2235831466,0.1022458544,0.1266180300,0.1222498277,0.1132441502,0.2021998985,0.1452098173,0.0693257650,0.0702622358,0.1699918859,0.1253614239,0.1148867140,0.1277340160,0.1631553500,0.2325140261,0.0935393689,0.0490315755,0.2390663297,0.1022279029,0.0952298033,0.1470169367,0.1251729329,0.0592639400,0.2140449075,0.0977340399,0.0524004768,0.1727773629,0.1401564654,0.2267934762,0.0443282782,0.0788041657,0.0321152631,0.0625520594,0.0978985955,0.4074934417,0.1535453048,0.2429348815,0.1836470062,0.0483524098,0.1216813630,0.1176123526,0.2291660683,0.0830676509,0.0859698127,0.0903589585,0.1597684972,0.0763074089,0.1236919328,0.0792888567,0.0184900620,0.0706392176,0.0769237444,0.1767266965,0.0559324377,0.0324638217
0.1261363310,0.1138829250,0.0407230153,0.1087084004,0.1329997942,0.0216106340,0.0814669740,0.1266958199,0.1282276827,0.1528152765,0.0476433249,0.1723106235,0.1819446040,0.1421401080,0.0708875469,0.0641018737,0.1249066521,0.1951210172,0.0551171396,0.1280002968,0.1125590007,0.3221010694,0.2133328307,0.0615497664,0.1143810796,0.1092589135,0.1481059953,0.2005363913,0.1026946423,0.1145516190,0.0893267463,0.1556725596,0.1420922373,0.1396239038,0.1658480775,0.1955398859,0.2422886269,0.0891143200,0.0514669979,0.2758908739,0.1442883061,0.0863677380,0.1188899022,0.1657164331,0.0470778521,0.2313621371,0.1391840916,0.0069203096,0.1723794376,0.1641486673,0.1799549776,0.0886415968,0.0574538287,0.0224423876,0.0692060882,0.0648408778,0.4295349121,0.1758889591,0.3270167930,0.1774926279,0.0445885752,0.1065751618,0.1026796827,0.2119595397,0.0963846842,0.1002502441,0.0858680875,0.1960724475,0.1175420425,0.1484560499,0.0878367705,0.0705763873,0.0284322103,0.0983324238,0.1931388705,0.0155026305,0.0365881826
0.1403958190,0.1317970425,0.0649695303,0.1141895967,0.1944508272,0.0783942727,0.0524662990,0.1310011920,0.1675654393,0.1429060394,0.1145665786,0.1952616374,0.1087024165,0.1288918888,0.0691911286,0.0654422536,0.0830766266,0.2760165345,0.0850004308,0.1237757066,0.0825979195,0.3165480670,0.3030036477,0.0782087737,0.1273779776,0.0475116805,0.1110241460,0.2326396867,0.0918279910,0.1051629758,0.1031613817,0.1484949449,0.1638195561,0.1068145154,0.1657284007,0.1853853114,0.2121689740,0.1551370060,0.0576363358,0.2561561734,0.0910471000,0.1360485600,0.0973914651,0.1643969966,0.0929484648,0.2120582730,0.0957294539,0.0687184053,0.1550771676,0.1641217400,0.2062120625,0.1099769742,0.0099361644,0.0439034256,0.0786246505,0.0812545477,0.4237724753,0.1485308479,0.3179707247,0.1539761412,0.0389607747,0.1279554180,0.1508106905,0.2141556085,0.0516734404,0.1026916504,0.1159458534,0.1965930415,0.1109179328,0.1381548713,0.0684162215,0.0486142028,0.0442564721,0.0904636757,0.1459907083,0.0521312040,0.0388979444
