4.00fps
11/06/2015

***
0.1239282945,0.1069326962,0.0456207874,0.1062490426,0.1793087230,0.0407140395,0.0628662109,0.1700517243,0.1627125460,0.1462270699,0.1028921090,0.1909263461,0.0902602252,0.0723984662,0.0775685030,0.0583065257,0.1169421626,0.2485926011,0.0538784850,0.1708026961,0.1127265481,0.2354281556,0.0466440238,0.1131484088,0.0910740273,0.0925101486,0.1536230947,0.2172911401,0.0489418179,0.1782735189,0.1406860352,0.2047400381,0.1126158471,0.0382367302,0.2390543620,0.1907408471,0.2253304276,0.0781549192,0.0718748803,0.2456874473,0.1034875010,0.1132381664,0.0413258870,0.2136260388,0.0535942526,0.1543860342,0.0891921099,0.0504228181,0.1706022375,0.1515437107,0.1977808335,0.2180151846,0.0800936830,0.0227146523,0.0547850366,0.0696369246,0.2143500833,0.1471037023,0.0876318240,0.1577818627,0.0427694882,0.1254960602,0.0513203939,0.1711557426,0.1454940497,0.1053006041,0.0821311801,0.1989028033,0.1169182273,0.1036879596,0.1661652210,0.0287927366,0.0518574434,0.0965971105,0.1528571634,0.0188700358,0.0396863152
0.1282306746,0.1262455361,0.0313194125,0.0906192555,0.2002940458,0.0763268564,0.0399989708,0.1018658806,0.1203649184,0.1560944202,0.0796149759,0.1497066722,0.1361622530,0.1054292567,0.1268095129,0.0672493729,0.1556516161,0.2232630113,0.0468355067,0.1894064511,0.0722159591,0.2441645604,0.0935872396,0.0773231656,0.0805783739,0.0709324257,0.1281558766,0.1982266295,0.0652417950,0.2410170611,0.1224652459,0.1667336857,0.1282097312,0.0799111759,0.2251299690,0.1790334664,0.2356525496,0.1153145584,0.0550213982,0.2750710880,0.1242603975,0.0788310930,0.0452782126,0.1919735179,0.0419571820,0.1611148610,0.1152337766,0.0735802744,0.2257373286,0.1752456964,0.1861961215,0.1632929783,0.0771256989,0.0437553256,0.0706691368,0.0853100945,0.1905613320,0.1111468147,0.0924383425,0.1895081763,0.0706063065,0.1259987027,0.1005225088,0.2379144407,0.1092888327,0.1378646551,0.1186266132,0.1768733006,0.1092260024,0.1466579063,0.1331823012,0.0334765864,0.0649411071,0.0895750756,0.1839970607,0.0268988516,0.0663966759
0.0796060001,0.1054442163,0.0244170544,0.1133967381,0.2294233734,0.0538216385,0.0670788335,0.1185847264,0.1307289273,0.2118159275,0.0914450253,0.1457752901,0.1212804458,0.0887941847,0.1113293218,0.0916604435,0.1344418993,0.2411128025,0.0586625641,0.1829738243,0.1432680616,0.2097156001,0.0851859298,0.0615437826,0.1347141640,0.0929709042,0.1643999885,0.1949235505,0.1481000115,0.2663346833,0.1571954465,0.1929817948,0.1078945983,0.0994723451,0.2315625957,0.1968353870,0.2269041772,0.0954482135,0.0569900812,0.2941655178,0.1108356551,0.0844648773,0.0493158079,0.1785368078,0.0596484016,0.1668294271,0.0963158701,0.1019107594,0.1950043323,0.1794553271,0.2024512197,0.1929608513,0.0628602271,0.0204542571,0.0632970473,0.0971565995,0.2285078460,0.1559388404,0.1339661841,0.1879045075,0.0558770872,0.1052886365,0.0976622338,0.2172821643,0.1703030455,0.1195780436,0.1312704647,0.1841257133,0.1013422947,0.1660784553,0.1620872348,0.0479125977,0.0350697835,0.0820788215,0.1698422899,0.0466874067,0.0436461206
0.1118858188,0.1412904029,0.0657653809,0.1543172201,0.2372861376,0.0658312031,0.0768654019,0.0703878964,0.1368683460,0.1509004481,0.1007558785,0.1441028071,0.1580511355,0.1118977865,0.0964594822,0.0621451584,0.1156825645,0.2281458238,0.0516285616,0.1946243585,0.0905624090,0.1983822093,0.0405345244,0.1071226831,0.1146862554,0.1291671454,0.1195032456,0.1743929994,0.0841327742,0.2148437500,0.1736270680,0.2029718137,0.1390285118,0.0804527133,0.2111636891,0.1578776042,0.1787133310,0.0875106512,0.0603410309,0.2619365617,0.1079963235,0.1141507018,0.0618025836,0.1845296224,0.0728667016,0.1546702665,0.1153534534,0.0858680875,0.1885298187,0.1598612467,0.2020802217,0.1645884794,0.0525829839,0.0138869940,0.1041038364,0.0808371750,0.2754600375,0.1428282495,0.1404706170,0.1563547172,0.0498693130,0.1278357412,0.0821670831,0.1732859892,0.1222857307,0.0851500268,0.0909513586,0.1733159084,0.1294124828,0.1077779134,0.1639093137,0.0620269775,0.0277769799,0.0514849494,0.1827105354,0.0423207003,0.0790839102
0.0861912148,0.1523365694,0.0656576718,0.1448029163,0.1718049891,0.0223346785,0.0864604875,0.1212445427,0.1135672775,0.2290972541,0.0339822208,0.1358899883,0.1666499119,0.1101684570,0.1087652468,0.0505873736,0.1209273993,0.2475633808,0.0604397643,0.1335772346,0.0922558354,0.2305513270,0.0548957376,0.0997805128,0.1309682809,0.0479664522,0.1365751379,0.2922147863,0.0811408548,0.2029508703,0.1955458697,0.2097215839,0.1733697629,0.0986106723,0.2111786487,0.1753713570,0.2046921674,0.1461821911,0.0701844458,0.2384290508,0.1258221795,0.0877500048,0.0435414034,0.1784829532,0.0634616029,0.1108835258,0.0364445705,0.0832501580,0.1807687797,0.1343760771,0.2129648246,0.1907288794,0.0841148227,0.0269497142,0.0729788986,0.0660047344,0.2431622673,0.0972762762,0.1367561490,0.1345914953,0.0401455748,0.1146353927,0.1165442373,0.1886794146,0.1239731733,0.1523784563,0.1188001446,0.1966528799,0.1349415499,0.1328711416,0.1617431641,0.0346090279,0.0419571820,0.0655155556,0.1953259636,0.0757628796,0.0448309206
0.0864335602,0.1695550657,0.0726288440,0.1186714920,0.1848796770,0.0782596364,0.0559369256,0.0521790748,0.1202033548,0.1912135704,0.0645357020,0.1765591491,0.0874717563,0.0491751877,0.1452546961,0.0627405503,0.1575006223,0.2279543409,0.0447680903,0.2053833008,0.0866040996,0.2052995270,0.0469073127,0.0879504634,0.1106890510,0.1043042950,0.1708445830,0.2267456055,0.1137467927,0.2139790853,0.1031194949,0.1781598259,0.1627065621,0.1248647652,0.2412324793,0.2088928223,0.1988728841,0.1357673196,0.0537468405,0.2187332453,0.1322966931,0.0586894914,0.0654392616,0.1536021513,0.0392360313,0.1629189884,0.1081339518,0.0666479971,0.1800148160,0.1336191215,0.1608366125,0.1654381846,0.0945626053,0.0473366532,0.0373600978,0.0996099734,0.2348387475,0.1001185997,0.0967093075,0.1815706141,0.0729519713,0.1230785893,0.1248946844,0.2148856369,0.1101325540,0.1433847465,0.1019496544,0.2036719229,0.1216454599,0.1599151013,0.1617820590,0.0400842405,0.0399481081,0.0447800580,0.1846283557,0.0482073017,0.0303231034
0.1148328594,0.1516888188,0.0051341337,0.0703968721,0.2364723355,0.0948229023,0.0414380840,0.1163886575,0.1490933287,0.1920154048,0.0831394570,0.1712484921,0.1438634536,0.0983743107,0.1527883492,0.0390954111,0.1141626695,0.2325080423,0.0538994284,0.1635921703,0.1263726926,0.2446402755,0.0463687672,0.0841656853,0.1398722331,0.0838694853,0.1260375977,0.2116124770,0.0287164426,0.2106879739,0.1441267425,0.1708894617,0.0803988588,0.0701066559,0.2522367590,0.1623295803,0.1899031097,0.1329339719,0.0588989258,0.2512613932,0.1421341242,0.0826996448,0.0282661588,0.1516155168,0.0614001704,0.1334156710,0.0562720205,0.0434187347,0.1675654393,0.1391930674,0.2189845665,0.1997704599,0.0777689616,0.0114156686,0.0741547229,0.0903155757,0.2185866412,0.1269351735,0.1230681176,0.1838025860,0.1011029412,0.1233029833,0.1354890711,0.2464683383,0.1542932847,0.1179474475,0.1145546109,0.1560345818,0.0969202378,0.1491082883,0.1463377709,0.0498947443,0.0463672713,0.0617502250,0.1409687715,0.0413587982,0.0689637427
0.1097495883,0.1279973049,0.0337398753,0.1315726486,0.1595321356,0.0824273801,0.0534955193,0.1135672775,0.1091033337,0.1887302773,0.1106232288,0.1805503696,0.1336430568,0.0428801892,0.0701246075,0.0878517300,0.1235423369,0.2550192440,0.0609633502,0.1907767502,0.0751390644,0.2495111204,0.0568763883,0.0888600069,0.1151829140,0.1309503294,0.1151470110,0.2154002470,0.0602572572,0.2304825128,0.1063986386,0.1811517454,0.1438395182,0.1148538028,0.1816454121,0.1505563773,0.2253663306,0.1305284687,0.0480532179,0.2422886269,0.1687322878,0.0626089059,0.0574164297,0.1951449525,0.0303844377,0.1659946816,0.0776073979,0.0291383033,0.1945824717,0.1627424652,0.2150352328,0.1712724274,0.0241926605,0.0524842505,0.0895092534,0.0509045171,0.2014668783,0.1837577072,0.1201928831,0.1708595425,0.0310561236,0.0971057368,0.1150183584,0.1994054458,0.1594483619,0.1038704666,0.1376821481,0.1676671645,0.0989337996,0.1270458745,0.1652018229,0.0471870572,0.0451645197,0.0620389452,0.1669820150,0.0821745629,0.0591831581
0.1033618403,0.1442434274,0.0797765395,0.1131603765,0.2118907255,0.0654572132,0.0000000000,0.1053454829,0.1428222656,0.2303538603,0.0729429956,0.1375534955,0.1084630630,0.0751809513,0.1027754241,0.0422608619,0.1043192546,0.2503279144,0.0252757353,0.1763856177,0.0850064147,0.2510310154,0.0710700540,0.1134296492,0.1218189913,0.0876752068,0.1441087910,0.1816513959,0.0290994083,0.2082405838,0.1626945944,0.2099250345,0.1740399529,0.1083493700,0.2379682952,0.1680920171,0.2291720521,0.1464604396,0.0598353966,0.2798491833,0.1602561801,0.1446712718,0.0477734734,0.1738664216,0.0503345564,0.1224861893,0.0927764294,0.0779215495,0.2285826440,0.1638734107,0.2019246419,0.1968623143,0.0690175973,0.0738779704,0.0662381041,0.0746753169,0.2561112946,0.1360904469,0.1068474265,0.1580660951,0.0609483906,0.1341367235,0.1744229186,0.2414508894,0.1432590859,0.1252357633,0.1198233810,0.2100865981,0.0920703364,0.1137438007,0.1236380783,0.0217886532,0.0007958506,0.0762834736,0.1663821351,0.0373032514,0.0246683757
0.0988470339,0.1347306195,0.0646015242,0.1505653531,0.2154331581,0.0688051710,0.0397087546,0.0753664503,0.1276352826,0.1704376819,0.0639433019,0.1556516161,0.1127115885,0.0831095378,0.0958820418,0.0343562107,0.1202482336,0.2464683383,0.0653136010,0.1701025869,0.0987243652,0.2146552591,0.0319836186,0.0802103678,0.1135732613,0.1039692000,0.1276652018,0.2503578336,0.1029100605,0.2273110782,0.1778935451,0.2069959454,0.1119995117,0.0791661880,0.2257582721,0.2059188544,0.1986634498,0.1275275735,0.0674707749,0.2615326526,0.1692439061,0.0962650075,0.0277126537,0.1801434685,0.0722024955,0.1296817555,0.0937488032,0.0796030082,0.1827613980,0.1716553931,0.1538056018,0.1799340342,0.0728233188,0.0438046923,0.0928272920,0.0895331888,0.2333278282,0.1613123277,0.1217008105,0.1426906212,0.0633299584,0.0972792682,0.1247271369,0.1987861185,0.1585747214,0.1342264811,0.1059169395,0.1822258444,0.0881598977,0.1426068474,0.1376582127,0.0491961311,0.0332566804,0.0812754912,0.1694099576,0.0477869370,0.0475670310
